DEBUG 2026-09-18 12:31:48,736 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - MyCompany.MyProject.Users.Dto.CreateUserDto
DEBUG 2026-09-18 12:31:48,740 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - MyCompany.MyProject.Users.Dto.UserDto
DEBUG 2026-09-18 12:31:48,741 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - MyCompany.MyProject.Sessions.Dto.TenantLoginInfoDto
DEBUG 2026-09-18 12:31:48,741 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - MyCompany.MyProject.Sessions.Dto.UserLoginInfoDto
DEBUG 2026-09-18 12:31:48,741 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - MyCompany.MyProject.Roles.Dto.PermissionDto
DEBUG 2026-09-18 12:31:48,741 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - MyCompany.MyProject.MultiTenancy.Dto.CreateTenantDto
DEBUG 2026-09-18 12:31:48,742 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - MyCompany.MyProject.MultiTenancy.Dto.TenantDto
DEBUG 2026-09-18 12:31:48,742 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - MyCompany.MyProject.Web.Views.Shared.Components.TenantChange.TenantChangeViewModel
DEBUG 2026-09-18 12:31:48,742 [2    ] Abp.AutoMapper.AbpAutoMapperModule       - MyCompany.MyProject.Web.Models.Roles.EditRoleModalViewModel
INFO  2026-09-18 12:31:52,328 [2    ] tCore.Builder.RequestLocalizationOptions - Supported Request Localization Cultures: en,es-MX,fr,de,it,nl,pt-BR,tr,ru,ar,fa,ja,zh-Hans
INFO  2026-09-18 12:31:52,873 [11   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44312/ - - -
INFO  2026-09-18 12:31:52,916 [2    ] Microsoft.Hosting.Lifetime               - Application started. Press Ctrl+C to shut down.
INFO  2026-09-18 12:31:52,918 [2    ] Microsoft.Hosting.Lifetime               - Hosting environment: Development
INFO  2026-09-18 12:31:52,920 [2    ] Microsoft.Hosting.Lifetime               - Content root path: C:\Users\AN\Downloads\10.2.0\aspnet-core\src\MyCompany.MyProject.Web.Mvc
INFO  2026-09-18 12:31:53,134 [14   ] uthorization.DefaultAuthorizationService - Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
INFO  2026-09-18 12:31:53,141 [14   ] tion.Cookies.CookieAuthenticationHandler - AuthenticationScheme: Identity.Application was challenged.
INFO  2026-09-18 12:31:53,160 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44312/Account/Login?ReturnUrl=%2F - - -
INFO  2026-09-18 12:31:53,176 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44312/ - 302 - - 303.7801ms
INFO  2026-09-18 12:31:53,176 [16   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'MyCompany.MyProject.Web.Controllers.AccountController.Login (MyCompany.MyProject.Web.Mvc)'
INFO  2026-09-18 12:31:53,252 [16   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Login", controller = "Account", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.ActionResult Login(System.String, System.String, System.String) on controller MyCompany.MyProject.Web.Controllers.AccountController (MyCompany.MyProject.Web.Mvc).
INFO  2026-09-18 12:31:54,583 [16   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Login.
INFO  2026-09-18 12:31:54,916 [16   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Login executed in 332.4223ms.
INFO  2026-09-18 12:31:54,920 [16   ] c.Infrastructure.ControllerActionInvoker - Executed action MyCompany.MyProject.Web.Controllers.AccountController.Login (MyCompany.MyProject.Web.Mvc) in 1665.0434ms
INFO  2026-09-18 12:31:54,923 [16   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'MyCompany.MyProject.Web.Controllers.AccountController.Login (MyCompany.MyProject.Web.Mvc)'
INFO  2026-09-18 12:31:54,937 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44312/Account/Login?ReturnUrl=%2F - 200 - text/html;+charset=utf-8 1777.1946ms
INFO  2026-09-18 12:31:55,011 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44312/AbpServiceProxies/GetAll?v=639253315087037383 - - -
INFO  2026-09-18 12:31:55,042 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44312/_framework/aspnetcore-browser-refresh.js - - -
INFO  2026-09-18 12:31:55,084 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44312/_vs/browserLink - - -
INFO  2026-09-18 12:31:55,111 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44312/AbpScripts/GetScripts?v=639253315087037383 - - -
INFO  2026-09-18 12:31:55,143 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44312/view-resources/Views/_Bundles/account-layout.min.js?v=dIObkZBrbvdxLYUm3uO5LvlyfeVWyt-TxnhfHY-sdD4 - - -
INFO  2026-09-18 12:31:55,171 [11   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44312/view-resources/Views/Shared/Components/TenantChange/Default.js?v=639253315148945806 - - -
INFO  2026-09-18 12:31:55,199 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44312/view-resources/Views/_Bundles/account-layout.min.css?v=kh16B0ljGuHnjM8Bo7_ErGzEpZD3jym1QicTlxlxG-Y - - -
INFO  2026-09-18 12:31:55,201 [28   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44312/view-resources/Views/Account/Login.js?v=mbhSZ86C5pmN44XAlaYyJaw0nfqN5-ODCoXqV3UJxIs - - -
INFO  2026-09-18 12:31:55,246 [14   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)'
INFO  2026-09-18 12:31:55,274 [16   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)'
INFO  2026-09-18 12:31:55,283 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44312/_framework/aspnetcore-browser-refresh.js - 200 16539 application/javascript;+charset=utf-8 264.5240ms
INFO  2026-09-18 12:31:55,314 [14   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.ActionResult] GetScripts(System.String, Boolean) on controller Abp.AspNetCore.Mvc.Controllers.AbpScriptsController (Abp.AspNetCore).
INFO  2026-09-18 12:31:55,325 [16   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.ContentResult GetAll(Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) on controller Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController (Abp.AspNetCore).
INFO  2026-09-18 12:31:55,362 [28   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/Login.js'. Physical path: 'C:\Users\AN\Downloads\10.2.0\aspnet-core\src\MyCompany.MyProject.Web.Mvc\wwwroot\view-resources\Views\Account\Login.js'
INFO  2026-09-18 12:31:55,362 [11   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Shared/Components/TenantChange/Default.js'. Physical path: 'C:\Users\AN\Downloads\10.2.0\aspnet-core\src\MyCompany.MyProject.Web.Mvc\wwwroot\view-resources\Views\Shared\Components\TenantChange\Default.js'
INFO  2026-09-18 12:31:55,365 [28   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44312/view-resources/Views/Account/Login.js?v=mbhSZ86C5pmN44XAlaYyJaw0nfqN5-ODCoXqV3UJxIs - 200 410 text/javascript 163.3474ms
INFO  2026-09-18 12:31:55,390 [11   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44312/view-resources/Views/Shared/Components/TenantChange/Default.js?v=639253315148945806 - 200 370 text/javascript 351.1201ms
INFO  2026-09-18 12:31:55,409 [10   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/_Bundles/account-layout.min.js'. Physical path: 'C:\Users\AN\Downloads\10.2.0\aspnet-core\src\MyCompany.MyProject.Web.Mvc\wwwroot\view-resources\Views\_Bundles\account-layout.min.js'
INFO  2026-09-18 12:31:55,411 [15   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/_Bundles/account-layout.min.css'. Physical path: 'C:\Users\AN\Downloads\10.2.0\aspnet-core\src\MyCompany.MyProject.Web.Mvc\wwwroot\view-resources\Views\_Bundles\account-layout.min.css'
INFO  2026-09-18 12:31:55,423 [29   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44312/_vs/browserLink - 200 - text/javascript;+charset=UTF-8 408.6707ms
INFO  2026-09-18 12:31:55,436 [11   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44312/view-resources/Views/_Bundles/account-layout.min.css?v=kh16B0ljGuHnjM8Bo7_ErGzEpZD3jym1QicTlxlxG-Y - 200 1668624 text/css 422.3835ms
INFO  2026-09-18 12:31:55,445 [29   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44312/view-resources/Views/_Bundles/account-layout.min.js?v=dIObkZBrbvdxLYUm3uO5LvlyfeVWyt-TxnhfHY-sdD4 - 200 1433671 text/javascript 431.8870ms
INFO  2026-09-18 12:31:55,457 [29   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44312/dist/img/famfamfam-flags.png - - -
INFO  2026-09-18 12:31:55,461 [29   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/dist/img/famfamfam-flags.png'. Physical path: 'C:\Users\AN\Downloads\10.2.0\aspnet-core\src\MyCompany.MyProject.Web.Mvc\wwwroot\dist\img\famfamfam-flags.png'
INFO  2026-09-18 12:31:55,464 [29   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44312/dist/img/famfamfam-flags.png - 200 78508 image/png 6.3864ms
INFO  2026-09-18 12:31:55,494 [16   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2026-09-18 12:31:55,496 [32   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:44312/dist/fonts/fa-solid-900.woff2 - - -
INFO  2026-09-18 12:31:55,499 [16   ] c.Infrastructure.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 172.1154ms
INFO  2026-09-18 12:31:55,523 [16   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)'
INFO  2026-09-18 12:31:55,526 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44312/AbpServiceProxies/GetAll?v=639253315087037383 - 200 10020 application/x-javascript 578.6401ms
INFO  2026-09-18 12:31:55,528 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/dist/fonts/fa-solid-900.woff2'. Physical path: 'C:\Users\AN\Downloads\10.2.0\aspnet-core\src\MyCompany.MyProject.Web.Mvc\wwwroot\dist\fonts\fa-solid-900.woff2'
INFO  2026-09-18 12:31:55,531 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44312/dist/fonts/fa-solid-900.woff2 - 200 78196 font/woff2 34.0368ms
INFO  2026-09-18 12:31:55,565 [14   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2026-09-18 12:31:55,568 [14   ] c.Infrastructure.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 251.6289ms
INFO  2026-09-18 12:31:55,570 [14   ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)'
INFO  2026-09-18 12:31:55,573 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:44312/AbpScripts/GetScripts?v=639253315087037383 - 200 22018 application/x-javascript;+charset=utf-8 486.8874ms
INFO  2026-09-18 12:31:57,958 [32   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 POST https://localhost:44312/Account/Login - application/x-www-form-urlencoded 272
INFO  2026-09-18 12:31:57,964 [32   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'MyCompany.MyProject.Web.Controllers.AccountController.Login (MyCompany.MyProject.Web.Mvc)'
INFO  2026-09-18 12:31:57,980 [32   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Login", controller = "Account", area = ""}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.JsonResult] Login(MyCompany.MyProject.Web.Models.Account.LoginViewModel, System.String, System.String) on controller MyCompany.MyProject.Web.Controllers.AccountController (MyCompany.MyProject.Web.Mvc).
INFO  2026-09-18 12:31:58,671 [29   ] tion.Cookies.CookieAuthenticationHandler - AuthenticationScheme: Identity.Application signed in.
